Chr1	55882	1006786	Chr15	8911213	9575364
Chr10	95764052	95853530	Chr17	126637986	126515216
Chr1	93414566	93904651	Chr3	68758528	62697330
Chr14	20953082	23067451	Chr3	140016842	139479037
Chr16	18951483	20355688	Chr19	73321017	61057474
Chr10	107011159	107669928	Chr14	136239369	136514306
Chr17	87744024	115917887	Chr8	5005056	250081
Chr12	101796731	108457775	Chr4	91615519	108571291
Chr12	24382896	27866584	Chr16	29194021	30397408
Chrscaffold_22	1196893	1364522	Chrscaffold_77	40693	7381
Chr16	153440960	153836353	Chr6	114529139	114140445
Chr10	60029516	65177107	Chr20	59697214	64353649
Chr6	108037236	109259004	Chr8	46270483	47560552
Chr14	60762571	68920600	Chr4	58173846	66972234
Chr14	9328923	9841412	Chr4	36596491	33992806
Chr18	10673917	11887159	Chr20	4614555	4159890
Chr6	110886827	112208241	Chr8	16682476	17614512
Chr13	143844673	144316317	Chr20	1707006	2023492
Chrscaffold_22	134331	152800	Chrscaffold_77	26049	46118
Chr10	66290906	101095513	Chr20	79758499	124443722
Chr5	114007142	114969789	Chr9	116578155	117470259
Chr15	157691979	158992761	Chr19	158090576	158587082
Chr13	2218385	2321283	Chr18	6279667	6392117
Chr17	32764003	33087881	Chr7	23901316	24365968
Chr3	1444179	1788888	Chr8	28260835	28881830
Chr1	106802355	107743342	Chr20	9371953	7651437
Chr6	5788352	7840610	Chr9	25762105	16506848
Chr13	98947676	115477642	Chr15	17387721	15616946
Chr16	87521	1222725	Chr17	103316403	114173405
Chr17	103316403	114173405	Chr6	20178384	17937764
Chr13	7678149	8259386	Chr5	11357265	12439687
Chr1	20298	11788023	Chr11	17736548	42121
Chr12	4096323	7414664	Chr16	21719932	25356003
Chr1	5373766	5491834	Chr7	25519380	27360572
Chrscaffold_22	681633	875810	Chrscaffold_22	1535800	1304026
Chr14	141605562	141764065	Chr9	115608174	115402092
Chr10	12557010	16196884	Chr3	124545456	123681028
Chr6	59003847	68860331	Chr9	107162282	108074449
Chr13	462694	1235264	Chr3	142816435	142119172
Chr15	26488	819735	Chr17	130425214	132160506
Chr16	12790622	15682434	Chr19	21664369	29534397
Chr10	18009416	18197505	Chr20	26602437	27145229
Chr13	8615213	9001991	Chr5	4476606	4775372
Chr20	4307446	5439551	Chr8	40176570	38407250
Chr5	3465610	3832763	Chr8	4153722	3758918
Chr13	142398887	143031334	Chr14	23061085	20957484
Chr7	52650027	52914817	Chr9	3693197	3476996
Chr15	115868918	122039084	Chr9	120057389	120468942
Chr1	5306651	5413155	Chr17	11688397	11655194
Chr20	115601531	120222483	Chr6	109381793	111067780
Chr10	107284657	109066340	Chr3	133915193	135308081
Chr17	133757914	134509852	Chr5	6247893	7421042
Chr19	110726553	112709277	Chr5	87273184	87076502
Chr12	111240150	112187243	Chr4	111577577	112132942
Chr13	85740404	124754807	Chr3	77062700	121388508
Chr1	104829392	105140032	Chr4	7010350	7571213
Chr17	2344577	2832717	Chr7	1287387	1580260
Chr18	1611061	1888526	Chr9	4269990	5968293
Chr19	34778821	53597741	Chr6	5892230	4333160
Chr18	111653039	133597767	Chr8	40326856	48905062
Chr1	75168671	76526859	Chr11	105688687	103610432
Chr1	52793888	56383983	Chr3	42890907	42439672
Chr5	87079142	87274595	Chr9	85356068	83942607
Chr3	6102096	6229708	Chr3	13182001	13203117
Chr1	13889397	38102756	Chr5	8613600	4813545
Chr16	21578949	21698393	Chr3	28702620	28954530
Chr2	87713252	93484284	Chr4	93069691	109056495
Chr1	2904278	5082103	Chr17	3131660	1798206
Chr15	144598189	150512228	Chr3	37882564	32445901
Chr17	9716514	9816346	Chr20	24853391	25659581
Chr11	2231941	3365883	Chr17	19917333	22844699
Chr2	9254887	11616656	Chr6	15961775	17488162
Chr2	1016625	1088364	Chr9	1198945	1269669
Chr17	116065875	116447762	Chr8	51590326	51698479
Chr12	119853318	119901987	Chr15	155484627	155563443
Chr17	133079959	134028030	Chr6	110886827	112208241
Chr17	42646117	46409376	Chr17	130939438	130291910
Chr16	27385186	27903925	Chr9	92035252	94420269
Chr13	2063708	5016784	Chr3	8961	3210595
Chr17	114330688	116445431	Chr6	115390058	114353907
Chr13	26691974	27686356	Chr18	15265409	16089883
Chr15	46377711	54560985	Chr5	66239821	72390219
Chr16	153647922	154699478	Chr17	116433392	114338868
Chr10	114272849	114444956	Chr16	122134260	126783733
Chr13	134198180	134862808	Chr15	776624	95950
Chr11	105633529	112405777	Chr6	105014781	105876582
Chr19	156947445	157511933	Chr2	9031141	10335386
Chr4	127170032	127328535	Chr9	115608174	115402092
Chr10	114272849	114444956	Chr6	92544913	95561941
Chr15	121868025	124599822	Chr9	113923814	113183799
Chr13	135587071	136318116	Chr5	105340099	106565354
Chr2	79591430	81245749	Chr3	2874045	3069350
Chr17	35523802	46409376	Chr8	15705041	13570653
Chr12	20451073	20797087	Chr2	17988306	17646378
Chr6	113434474	114336349	Chr8	6549739	5311475
Chr17	60443986	64348556	Chr3	4699652	4970519
Chr10	111050832	111776894	Chr12	117672406	118582176
Chr16	67422402	73781976	Chr6	54157871	51221096
Chr1	110960045	112280040	Chr20	134322597	132047068
Chr15	155132202	155650973	Chr15	156296269	155733210
Chr1	104805322	105058172	Chr4	7145141	6694646
Chr10	4761322	17657306	Chr20	9548610	25665293
Chr1	105542026	106034027	Chr13	56411277	57111409
Chr1	13889397	38102756	Chr15	8786922	4813545
Chr14	140584417	140907906	Chr4	125830520	126392860
Chr14	130823751	132282698	Chr2	1632572	2553171
Chr16	151687124	152050553	Chr8	18374882	17958189
Chr12	3938792	5043943	Chr13	102819292	95860826
Chr10	7110226	9065091	Chr13	145001562	144467081
Chr18	1138976	1369401	Chr19	3692490	3944769
Chr11	2087304	3365883	Chr7	15161248	18038380
Chr6	2129419	2632254	Chr8	49647878	48939351
Chr1	45475085	46477098	Chr11	55946401	55037285
Chr11	135123113	135701105	Chr4	7563710	7122994
Chr12	24382896	26714531	Chr6	718947	343994
Chr11	13064324	14627687	Chr5	12079848	11095965
Chr3	8517391	9194699	Chr5	39277024	38269757
Chr11	72551759	76081717	Chr18	134861412	134660021
Chr16	32278164	71020002	Chr6	20784329	57349007
Chr15	156324819	156470296	Chr9	83927098	85361381
Chr13	144464738	144941804	Chr20	15808001	13561147
Chr1	65763119	66932644	Chr10	56747809	59701009
Chr3	5731721	6049962	Chr5	4774878	4477076
Chr17	64361652	70717958	Chr3	6858078	6519867
Chr16	154144578	154699478	Chr8	250622	813045
Chr10	745396	1631175	Chr13	146422187	145840937
Chr10	16861914	19614042	Chr17	9716514	10315793
Chrscaffold_22	1056391	1124053	Chrscaffold_77	40693	18733
Chr12	113767761	114064839	Chr6	14365038	15825630
Chr11	23916782	34337764	Chr15	5831112	7382431
Chr11	37985	696894	Chr5	4314192	4798484
Chr16	9629665	32102837	Chr6	9911861	77715
Chr14	9328923	9841412	Chr14	34577703	32227800
Chr12	117428488	120570652	Chr2	99872729	102972727
Chr16	6800904	6961323	Chr9	12073288	11390218
Chr1	2904278	5283176	Chr7	1782923	448503
Chr11	128397541	131049775	Chr20	129879567	128033978
Chr18	121431518	123889710	Chr20	142329733	141827220
Chr20	138909248	139512528	Chr4	125410273	126100597
Chr1	76918045	79123948	Chr11	117611202	115754479
Chr20	38844025	42096106	Chr7	10162608	10666662
Chr16	152689054	153554370	Chr17	120456904	118099917
Chr1	97600964	98000991	Chr3	32370305	31474723
Chr13	145200651	145312713	Chr6	115084789	115194545
Chr10	2536058	3345692	Chr18	24261417	20491425
Chr18	27117363	60789219	Chr7	79751491	71626777
Chr12	2544390	2926138	Chr2	16953647	16665269
Chr11	115941888	122861577	Chr20	131421532	133381074
Chr14	139785864	140536127	Chr20	138909248	139512528
Chr12	3692250	7414664	Chr6	2866117	1612470
Chr3	200260	311323	Chr8	30443679	30615138
Chr10	18446007	21897679	Chr7	8402801	7762258
Chr2	69974804	74719867	Chr6	12005391	12903878
Chr13	15768803	26170736	Chr18	6718928	14168842
Chr1	94854196	95454328	Chr13	43219819	40264126
Chr11	148698632	149056251	Chr18	1829200	2232444
Chr17	6029421	28132202	Chr7	4466624	22321923
Chr13	115733917	122624060	Chr18	134458256	131145251
Chr1	111475651	111796416	Chr13	137458973	136898737
Chr1	101252835	101910988	Chr11	142208552	141234015
Chr1	1237739	1765813	Chr5	11093535	12087117
Chr20	133028613	135764153	Chr4	122784188	124020061
Chr1	52793888	54634985	Chr13	1755778	1968477
Chr10	113933618	114215517	Chr6	88475459	91502993
Chr14	138824662	139478706	Chr20	136503152	137423035
Chr1	84643588	92797880	Chr5	107049741	107764450
Chr14	121973896	124863766	Chr2	95188565	96773514
Chr12	3731563	4062049	Chr2	2621522	3267325
Chr14	124353506	125232796	Chr4	116360018	116993912
Chr12	10454937	10676946	Chr4	113809142	114253376
Chr11	123406799	126747951	Chr8	51517242	50968982
Chr15	155648412	155733210	Chr5	88200379	88329375
Chr15	26488	362857	Chr8	13679483	14666012
Chr10	112366389	112952027	Chr4	125410273	126224850
Chr19	12120553	13974297	Chr2	556894	892880
Chr18	110625946	115203144	Chr18	126025451	124704470
Chr13	130520212	131311867	Chr18	10816770	12122318
Chr1	110663156	111189510	Chr11	124253263	126025216
Chr11	11414907	12489570	Chr17	3666324	4010386
Chr13	8358409	8549890	Chr3	13204016	13184841
Chr15	26488	14930807	Chr5	26488	14089228
Chr13	30529211	30595713	Chr16	21578949	21698393
Chr10	22141237	24972419	Chr7	8478941	9201419
Chr13	125104846	126417440	Chr19	149821435	149187076
Chr3	134501358	135365814	Chr4	122915195	123614972
Chr1	65718734	66791831	Chr1	67574936	66842194
Chr10	5041993	6024974	Chr13	140551457	141559658
Chr8	17962787	17991826	Chrscaffold_36	15138	117006
Chr5	6268606	7570079	Chr8	17382012	18552325
Chr12	12635938	15082023	Chr6	15961775	17488162
Chr1	878831	1098117	Chr15	9953495	9468319
Chr17	33699297	52066338	Chr7	67865178	59406734
Chr3	113064052	117088017	Chr8	50427071	49679830
Chr12	99784692	100244090	Chr4	79216972	80244058
Chr11	6132132	7921998	Chr7	447990	844148
Chr13	9773379	18264030	Chr3	6985861	14279259
Chr11	5797538	5927964	Chr7	27341092	25523385
Chr11	141008463	144189906	Chr14	20273295	13432665
Chr11	109798504	122555452	Chr5	107049741	108459140
Chr18	110625946	115203144	Chr8	45070062	44476410
Chr14	125138891	125232796	Chr14	129278937	129817852
Chr11	137681847	137969848	Chr4	5112703	4889205
Chr18	13589	1010289	Chr9	230542	2109002
Chr12	5146338	20205056	Chr2	3841135	16046191
Chr19	94191488	95708241	Chr4	118812588	119783880
Chr13	27793844	28621898	Chr18	17384398	18947527
Chr1	43703886	46477098	Chr5	14008802	13107286
Chr6	15887166	16713269	Chr9	111094053	110433019
Chr11	120579774	122861577	Chr13	136897025	137330345
Chr1	99177599	99737671	Chr11	144324415	145019674
Chr20	132358795	134715665	Chr3	133915193	135308081
Chr11	52534920	55694213	Chr15	15023733	13986624
Chr15	12152704	12846968	Chr17	112394764	110577256
Chr13	135035215	136352109	Chr5	34557548	28337820
Chr10	26028118	27934054	Chr7	10162608	10666662
Chr10	339343	616015	Chr13	143844673	144411177
Chr12	1836636	4356221	Chr2	1506683	3792114
Chr20	13559212	15092621	Chr3	141926046	141548640
Chr14	132650228	133776718	Chr9	71708507	72588336
Chr1	79580598	81330014	Chr11	92165550	99076844
Chr17	118095876	120460754	Chr6	114243284	113390143
Chr6	3365996	4080954	Chr9	48579130	62051030
Chr6	109565156	110241422	Chr9	855027	513903
Chr10	115069758	115559723	Chr18	123885176	121447152
Chr12	85384095	88954216	Chr16	7741429	7038651
Chr1	81613370	92721344	Chr11	105725587	115365391
Chr17	3213858	3401594	Chr17	3641353	3494376
Chr12	10231117	10783510	Chr2	8602387	7528827
Chr1	11807878	11960932	Chr13	394805	282676
Chr10	54714595	59791732	Chr17	56415577	52396087
Chr17	99615470	101268351	Chr8	24688883	23307448
Chr15	6278665	7554608	Chr8	17382012	18552325
Chr3	28702620	28954530	Chr6	2858066	2786512
Chr16	107421802	107470400	Chrscaffold_22	310288	201398
Chr10	3141880	4466969	Chr12	116775766	117426869
Chr15	141610233	142307301	Chr5	101626725	102237049
Chr1	1961628	2437145	Chr7	2266224	1947401
Chr13	279048	401110	Chr15	4036275	4276004
Chr12	2588797	2838123	Chr2	2455813	1951304
Chr13	7090615	8027574	Chr17	60701327	70717958
Chr10	106633515	108274153	Chr13	136450604	137703952
Chr16	147875304	149715079	Chr20	115601531	120222483
Chr10	2438532	3345692	Chr8	39551351	37874209
Chr15	158998449	160027697	Chr9	116578155	117470259
Chr20	136503152	137423035	Chr4	124429935	125107748
Chr3	4699652	4970519	Chr7	55460006	54606777
Chr12	2494008	2919511	Chr2	1898425	2460791
Chr18	124694544	126064793	Chr8	41156081	40412083
Chr3	12047595	14279259	Chr8	30940807	32122592
Chr16	152689054	153640354	Chr8	6607094	5311475
Chr14	136239369	136514306	Chr20	132044562	132809264
Chr16	142277021	142701079	Chr20	124742799	127006242
Chr13	13350278	13924711	Chr8	41822515	41219440
Chr14	11653724	13156434	Chr4	10094871	11460820
Chr1	106486240	107321815	Chr18	129951622	128938712
Chr1	38154919	41279534	Chr5	42200841	42850013
Chr13	36783	269575	Chr8	51517242	50989669
Chr19	1357399	1728768	Chr2	1010640	1227922
Chrscaffold_22	1122120	1260167	Chrscaffold_228	13339	1561
Chr10	110225054	110915663	Chr4	124429935	125107748
Chrscaffold_139	4968	18627	Chrscaffold_22	139140	152800
Chr1	108531957	109963139	Chr10	103597735	105532085
Chr11	15208558	15930442	Chr15	9528763	9956198
Chr19	141700336	158587082	Chr9	120460280	108463331
Chr13	131718655	134167872	Chr17	12915652	18879701
Chr12	3226809	4426655	Chr2	2664801	3747946
Chr15	19661152	21140129	Chr19	157438953	156718418
Chr20	3743143	7332084	Chr3	129226051	125573510
Chr17	12915652	18879701	Chr3	129353792	131632427
Chr16	76926466	81644956	Chrscaffold_36	34252	86935
Chr16	122134260	126783733	Chr20	141027305	141228838
Chr19	157296506	157564981	Chr6	16460271	16713269
Chr11	52534920	55694213	Chr5	14008802	13086795
Chr12	118957007	119338688	Chr16	99467543	89052570
Chr14	118359	369820	Chr3	68774230	62697330
Chr11	135123113	137298303	Chr14	9041504	6429813
Chr13	13350278	13924711	Chr18	116822931	115315867
Chr14	66627680	72721888	Chr4	69177571	60988324
Chr19	106108330	141613068	Chr9	80024145	108433775
Chr12	85384095	88954216	Chr6	12005391	12903878
Chr16	18951483	20475097	Chr9	62047203	48584287
Chr10	84827751	89171170	Chr3	123513057	121696344
Chr16	117118926	121310452	Chr20	140649374	140959812
Chr16	87521	1222725	Chr8	3778212	924173
Chr13	131718655	133214831	Chr7	10707399	13322648
Chr19	154421963	155175712	Chr5	109518218	109081456
Chr3	32442101	37886310	Chr5	95042019	100098166
Chr13	138970871	139418408	Chr15	143799922	141797694
Chr17	35523802	40589533	Chr17	132300076	131369847
Chr14	40161281	58908706	Chr4	53376120	43334155
Chr15	141219894	142397943	Chr5	101526271	102705444
Chr11	148895712	149231971	Chr13	46414247	50082215
Chr2	101264754	102801442	Chr6	76628043	28446318
Chr16	1449598	2353724	Chr2	11610857	9257336
Chr2	1580785	2553171	Chr4	117430452	118557787
Chr16	140018061	140898897	Chr8	7589529	8455869
Chr3	36364	4129904	Chr8	30898394	25724734
Chr5	109443691	110405938	Chr9	120460280	120064901
Chr14	141197022	141512359	Chr4	126749756	127035811
Chr17	1448407	6165237	Chr7	3024	3952783
Chr13	145200651	145312713	Chr16	154388794	154498550
Chr12	116775766	117426869	Chr3	126802309	125697842
Chr15	147812470	148889365	Chr7	80133805	79898101
Chr1	35014670	36004290	Chr11	42891177	41835849
Chr18	115306213	116831423	Chr3	10415459	9982829
Chr20	141027305	141228838	Chr6	92544913	95561941
Chr2	78533623	80060889	Chr4	71984208	68062327
Chr11	148503094	148944634	Chr3	38192701	42237390
Chr16	39680722	69213236	Chr2	102759515	101910566
Chr12	114037431	114821198	Chr16	5909829	6310598
Chr6	112713705	113187396	Chr8	18161377	18882055
Chr1	1961628	2437145	Chr17	4005458	3669778
Chr3	6588852	6860875	Chr7	53245961	54600715
Chr11	135328841	135740247	Chr4	6689843	7158818
Chr10	2036233	3334059	Chr3	22352646	18788627
Chr16	150414550	150647635	Chr2	100077994	99507544
Chr16	648555	1215808	Chr3	6297403	6859582
Chr17	130425214	132207044	Chr5	26488	780827
Chr3	117416827	119738397	Chr8	48880981	47667043
Chr18	34803446	36039464	Chr7	75498306	76790416
Chr13	92202442	97198459	Chr3	93396969	88119735
Chr12	112738271	113326233	Chr4	112817880	113176115
Chr6	114840573	115395473	Chr8	250622	813045
Chr1	7348387	8638214	Chr17	22842185	19924284
Chr11	34889825	45930796	Chr15	5798411	4813545
Chr13	1238548	2049102	Chr3	43493104	42608654
Chr11	23916782	34225443	Chr5	5831112	7384434
Chr17	134341417	134806910	Chr6	112771975	113314087
Chr14	32224485	34580553	Chr4	8310579	7887182
Chr13	46845548	54720030	Chr3	44039109	52693262
Chr13	8264055	8549890	Chr3	6128987	6238584
Chr1	102257651	103183056	Chr14	4608957	5417353
Chr15	153304936	153616640	Chr4	127906314	127675386
Chr11	37985	696894	Chr15	4314192	4798484
Chr12	93744948	94992402	Chr4	71984208	68062327
Chr15	11248458	11779689	Chr6	115211711	115460596
Chr13	32366543	33360972	Chr8	39544127	40288799
Chr3	134703203	135314614	Chr5	54294908	67976338
Chr12	9851325	10093661	Chr14	119714434	120830826
Chr18	93647876	111513415	Chr7	32721937	52282785
Chr10	1679154	5075822	Chr3	129076063	125176559
Chr16	141061800	143748922	Chr16	143896021	146258092
Chr15	92169	780827	Chr3	132389215	131658088
Chr13	7104816	7954052	Chr7	55460006	53251400
Chr16	2609269	6291897	Chr4	3995051	3496099
Chr2	83612618	85502909	Chr4	83135130	81272174
Chr12	28932578	39426443	Chr16	31912348	36394569
Chr16	153613541	154764601	Chr5	9086260	11217802
Chr13	129018997	129367619	Chr20	10019938	9550869
Chr13	136661246	137311239	Chr4	121898004	122960683
Chrscaffold_36	47685	60931	Chrscaffold_36	162505	150610
Chr19	102157654	109141547	Chr5	87396787	88329375
Chr1	11937467	13573002	Chr20	889740	20465
Chr16	150693955	151346758	Chr8	17128858	17753053
